asn,filtering,confidence,source,category
56983,unknown,0.013300000000000001,APNIC,
197227,unknown,0.012,APNIC,
203765,unknown,0.0118,APNIC,
201925,unknown,0.011699999999999999,APNIC,
198579,unknown,0.0116,APNIC,
44914,unknown,0.011000000000000001,APNIC,
206048,unknown,0.0109,APNIC,
206048,unknown,0.7096774,ROVISTA,
199341,unknown,0.009300000000000001,APNIC,
199341,unknown,1.0,ROVISTA,
197113,unknown,0.0091,APNIC,
197336,unknown,0.0085,APNIC,
197336,unknown,1.0,ROVISTA,
9085,unknown,0.008100000000000001,APNIC,
52101,unknown,0.0066,APNIC,
196883,unknown,0.0064,APNIC,
35199,unknown,0.0062,APNIC,
35199,unknown,0.4516129,ROVISTA,
47273,unknown,0.006,APNIC,
47273,unknown,1.0,ROVISTA,
8308,unknown,0.006,APNIC,
8308,unknown,1.0,ROVISTA,
60806,unknown,0.005600000000000001,APNIC,
60806,unknown,1.0,ROVISTA,
197697,unknown,0.0054,APNIC,
198004,unknown,0.0051,APNIC,
51960,unknown,0.004699999999999999,APNIC,
197155,unknown,0.0037,APNIC,
197155,unknown,1.0,Friends,6
197155,unknown,1.0,ROVISTA,
20804,unknown,0.0028000000000000004,APNIC,
50231,unknown,0.0028000000000000004,APNIC,
50231,unknown,1.0,Friends,6
50231,unknown,1.0,ROVISTA,
38987,unknown,0.0026,APNIC,
34525,unknown,0.0019,APNIC,
8374,unknown,0.0017000000000000001,APNIC,
8374,unknown,1.0,Friends,2
201019,unknown,0.0016,APNIC,
35191,unknown,0.0016,APNIC,
35191,unknown,1.0,ROVISTA,
12912,unknown,0.0013,APNIC,
12912,unknown,1.0,Friends,3
21021,unknown,0.0012,APNIC,
39603,unknown,0.0012,APNIC,
39603,unknown,9.9,Friends,4
29314,unknown,0.0004,APNIC,
29314,unknown,1.0,Friends,2
13110,unknown,0.0002,APNIC,
13110,unknown,1.0,Friends,6
327756,unknown,0.5036,APNIC,
327802,unknown,0.3515,APNIC,
16028,unknown,0.8016,APNIC,
16028,unknown,1.0,ROVISTA,
3215,unknown,0.0403,APNIC,
3215,unknown,1.0,Friends,3
3215,unknown,1.0,ROVISTA,
37461,unknown,0.4082,APNIC,
37665,unknown,0.046900000000000004,APNIC,
328923,unknown,0.0139,APNIC,
37427,unknown,0.0058,APNIC,
37612,unknown,0.004699999999999999,APNIC,
264645,unknown,0.9054000000000001,APNIC,
11816,unknown,0.3187,APNIC,
11816,unknown,1.0,ROVISTA,
209937,unknown,1.0,APNIC,
209937,unknown,1.0,ROVISTA,
44742,unknown,1.0,APNIC,
44742,unknown,1.0,ROVISTA,
211608,unknown,1.0,APNIC,
41165,unknown,1.0,APNIC,
41165,unknown,1.0,ROVISTA,
39222,unknown,1.0,APNIC,
39222,unknown,1.0,ROVISTA,
57102,unknown,1.0,APNIC,
61116,unknown,1.0,APNIC,
61116,unknown,1.0,ROVISTA,
212617,unknown,1.0,APNIC,
212617,unknown,1.0,ROVISTA,
44010,unknown,1.0,APNIC,
44010,unknown,1.0,ROVISTA,
31343,unknown,1.0,APNIC,
31343,unknown,1.0,ROVISTA,
43067,unknown,1.0,APNIC,
43067,unknown,1.0,ROVISTA,
211034,unknown,1.0,APNIC,
211034,unknown,1.0,ROVISTA,
204584,unknown,1.0,APNIC,
56607,unknown,1.0,APNIC,
208941,unknown,1.0,APNIC,
51995,unknown,1.0,APNIC,
51995,unknown,1.0,ROVISTA,
25150,unknown,1.0,APNIC,
44318,unknown,1.0,APNIC,
41773,unknown,1.0,APNIC,
41773,unknown,1.0,ROVISTA,
12438,unknown,1.0,APNIC,
29013,unknown,1.0,APNIC,
29013,unknown,1.0,ROVISTA,
51357,unknown,1.0,APNIC,
51357,unknown,1.0,ROVISTA,
48919,unknown,1.0,APNIC,
48919,unknown,1.0,ROVISTA,
47889,unknown,1.0,APNIC,
47889,unknown,9.9,Friends,5
47889,unknown,1.0,ROVISTA,
43967,unknown,1.0,APNIC,
43967,unknown,1.0,ROVISTA,
58162,unknown,1.0,APNIC,
41360,unknown,1.0,APNIC,
41360,unknown,1.0,ROVISTA,
47673,unknown,1.0,APNIC,
47673,unknown,1.0,ROVISTA,
12687,unknown,1.0,APNIC,
12687,unknown,1.0,ROVISTA,
50392,unknown,1.0,APNIC,
50392,unknown,1.0,ROVISTA,
50004,unknown,1.0,APNIC,
50004,unknown,1.0,ROVISTA,
15683,unknown,1.0,APNIC,
15683,unknown,9.9,Friends,5
15683,unknown,1.0,ROVISTA,
58055,unknown,1.0,APNIC,
58055,unknown,1.0,ROVISTA,
51972,unknown,1.0,APNIC,
51972,unknown,1.0,ROVISTA,
197602,unknown,1.0,APNIC,
197602,unknown,0.9354838999999999,ROVISTA,
197218,unknown,1.0,APNIC,
197218,unknown,1.0,ROVISTA,
12662,unknown,1.0,APNIC,
12662,unknown,1.0,ROVISTA,
197058,unknown,1.0,APNIC,
197058,unknown,1.0,ROVISTA,
212003,unknown,1.0,APNIC,
212003,unknown,9.9,Friends,5
212003,unknown,1.0,ROVISTA,
213389,unknown,1.0,APNIC,
213389,unknown,1.0,ROVISTA,
51315,unknown,1.0,APNIC,
51315,unknown,1.0,ROVISTA,
56823,unknown,1.0,APNIC,
203008,unknown,1.0,APNIC,
48775,unknown,1.0,APNIC,
48081,unknown,1.0,APNIC,
48081,unknown,1.0,ROVISTA,
21310,unknown,1.0,APNIC,
21310,unknown,1.0,ROVISTA,
41710,unknown,1.0,APNIC,
41710,unknown,1.0,Friends,6
41710,unknown,1.0,ROVISTA,
212695,unknown,1.0,APNIC,
212695,unknown,1.0,ROVISTA,
34065,unknown,1.0,APNIC,
34065,unknown,1.0,ROVISTA,
41813,unknown,1.0,APNIC,
41813,unknown,1.0,ROVISTA,
57960,unknown,1.0,APNIC,
57960,unknown,1.0,ROVISTA,
44664,unknown,1.0,APNIC,
44664,unknown,1.0,ROVISTA,
50211,unknown,1.0,APNIC,
50211,unknown,1.0,ROVISTA,
57767,unknown,1.0,APNIC,
43815,unknown,1.0,APNIC,
43815,unknown,1.0,ROVISTA,
204929,unknown,0.9982,APNIC,
204929,unknown,0.58064514,ROVISTA,
57800,unknown,0.9981,APNIC,
57800,unknown,1.0,ROVISTA,
15895,unknown,0.9976,APNIC,
15895,unknown,1.0,Friends,3
15895,unknown,1.0,ROVISTA,
31272,unknown,0.9958,APNIC,
50362,unknown,0.9954999999999999,APNIC,
205127,unknown,0.9954000000000001,APNIC,
41967,unknown,0.9954000000000001,APNIC,
41967,unknown,1.0,ROVISTA,
56639,unknown,0.995,APNIC,
56639,unknown,1.0,ROVISTA,
3326,unknown,0.9943000000000001,APNIC,
3326,unknown,1.0,Friends,6
3326,unknown,1.0,ROVISTA,
34867,unknown,0.9939,APNIC,
34867,unknown,1.0,Friends,7
34867,unknown,1.0,ROVISTA,
43022,unknown,0.9924,APNIC,
43022,unknown,1.0,ROVISTA,
39399,unknown,0.9906,APNIC,
39399,unknown,1.0,Friends,7
208978,unknown,0.9897,APNIC,
47359,unknown,0.9863,APNIC,
47359,unknown,1.0,ROVISTA,
204684,unknown,0.9861,APNIC,
204684,unknown,1.0,ROVISTA,
31305,unknown,0.9840000000000001,APNIC,
31305,unknown,1.0,ROVISTA,
35320,unknown,0.9828,APNIC,
35320,unknown,1.0,Friends,7
35320,unknown,1.0,ROVISTA,
212641,unknown,0.9808,APNIC,
9205,unknown,0.9762000000000001,APNIC,
9205,unknown,1.0,ROVISTA,
51197,unknown,0.9636,APNIC,
51197,unknown,1.0,ROVISTA,
196829,unknown,0.9615,APNIC,
196829,unknown,1.0,ROVISTA,
42350,unknown,0.9578,APNIC,
42350,unknown,1.0,ROVISTA,
16223,unknown,0.9422,APNIC,
16223,unknown,1.0,ROVISTA,
35586,unknown,0.9181999999999999,APNIC,
196740,unknown,0.8029999999999999,APNIC,
31148,unknown,0.7376,APNIC,
31148,unknown,1.0,Friends,6
31148,unknown,1.0,ROVISTA,
48964,unknown,0.7176,APNIC,
48964,unknown,9.9,Friends,4
48964,unknown,0.9032258,ROVISTA,
6849,unknown,0.7034999999999999,APNIC,
6849,unknown,1.0,Friends,6
6849,unknown,0.2580645,ROVISTA,
48323,unknown,0.6884,APNIC,
48323,unknown,0.22580644,ROVISTA,
20539,unknown,0.6812,APNIC,
20539,unknown,1.0,ROVISTA,
50633,unknown,0.6313,APNIC,
50633,unknown,1.0,ROVISTA,
42501,unknown,0.6264,APNIC,
42501,unknown,0.61290324,ROVISTA,
44629,unknown,0.614,APNIC,
44629,unknown,1.0,ROVISTA,
43301,unknown,0.6077,APNIC,
43301,unknown,1.0,ROVISTA,
48882,unknown,0.5337,APNIC,
56386,unknown,0.48729999999999996,APNIC,
56386,unknown,1.0,ROVISTA,
25229,unknown,0.4704,APNIC,
25229,unknown,1.0,Friends,2
25229,unknown,1.0,ROVISTA,
8788,unknown,0.4314,APNIC,
8788,unknown,1.0,Friends,7
48230,unknown,0.41590000000000005,APNIC,
29035,unknown,0.35619999999999996,APNIC,
29035,unknown,1.0,ROVISTA,
51216,unknown,0.3552,APNIC,
196953,unknown,0.33039999999999997,APNIC,
196953,unknown,0.9032258,ROVISTA,
39431,unknown,0.32630000000000003,APNIC,
39431,unknown,1.0,ROVISTA,
62327,unknown,0.26,APNIC,
62327,unknown,0.9677419,ROVISTA,
24812,unknown,0.20920000000000002,APNIC,
24812,unknown,0.22580644,ROVISTA,
207802,unknown,0.2061,APNIC,
48422,unknown,0.2057,APNIC,
48422,unknown,0.16129032,ROVISTA,
208139,unknown,0.1886,APNIC,
56465,unknown,0.1816,APNIC,
56526,unknown,0.17370000000000002,APNIC,
35614,unknown,0.1702,APNIC,
35614,unknown,1.0,ROVISTA,
42074,unknown,0.165,APNIC,
42074,unknown,1.0,ROVISTA,
41244,unknown,0.14429999999999998,APNIC,
205318,unknown,0.1295,APNIC,
205318,unknown,0.32258064,ROVISTA,
50942,unknown,0.11109999999999999,APNIC,
211190,unknown,0.1107,APNIC,
43875,unknown,0.1084,APNIC,
43875,unknown,1.0,ROVISTA,
13188,unknown,0.1001,APNIC,
13188,unknown,9.9,Friends,5
13188,unknown,0.61290324,ROVISTA,
3261,unknown,0.0784,APNIC,
3261,unknown,0.2580645,ROVISTA,
42530,unknown,0.0771,APNIC,
43110,unknown,0.0635,APNIC,
203394,unknown,0.054900000000000004,APNIC,
15626,unknown,0.0484,APNIC,
15626,unknown,1.0,Friends,6
15626,unknown,0.22580644,ROVISTA,
44443,unknown,0.046900000000000004,APNIC,
44443,unknown,1.0,ROVISTA,
43310,unknown,0.0417,APNIC,
47283,unknown,0.0384,APNIC,
29475,unknown,0.0364,APNIC,
24579,unknown,0.0351,APNIC,
24579,unknown,1.0,ROVISTA,
20714,unknown,0.0316,APNIC,
47513,unknown,0.0239,APNIC,
47513,unknown,1.0,ROVISTA,
204889,unknown,0.021,APNIC,
204889,unknown,1.0,ROVISTA,
51738,unknown,0.0192,APNIC,
212621,unknown,0.0181,APNIC,
212621,unknown,1.0,ROVISTA,
24945,unknown,0.0177,APNIC,
60700,unknown,0.0175,APNIC,
213191,unknown,0.015600000000000001,APNIC,
28994,unknown,0.0152,APNIC,
41081,unknown,0.0148,APNIC,
41119,unknown,0.0148,APNIC,
49984,unknown,0.0146,APNIC,
49984,unknown,1.0,ROVISTA,
197522,unknown,0.013999999999999999,APNIC,
207889,unknown,0.0138,APNIC,
49168,unknown,0.013300000000000001,APNIC,
35319,unknown,0.011899999999999999,APNIC,
25403,unknown,0.0118,APNIC,
25403,unknown,0.7096774,ROVISTA,
212463,unknown,0.0118,APNIC,
34251,unknown,0.0115,APNIC,
34251,unknown,0.48387095,ROVISTA,
205513,unknown,0.011000000000000001,APNIC,
205513,unknown,0.29032257,ROVISTA,
51500,unknown,0.011000000000000001,APNIC,
51500,unknown,1.0,Friends,6
35352,unknown,0.0109,APNIC,
56812,unknown,0.0103,APNIC,
6846,unknown,0.01,APNIC,
6846,unknown,1.0,ROVISTA,
12963,unknown,0.009399999999999999,APNIC,
12963,unknown,1.0,Friends,7
12963,unknown,1.0,ROVISTA,
209952,unknown,0.009300000000000001,APNIC,
202279,unknown,0.009000000000000001,APNIC,
47678,unknown,0.009000000000000001,APNIC,
207422,unknown,0.0087,APNIC,
44321,unknown,0.0085,APNIC,
51273,unknown,0.0085,APNIC,
51273,unknown,1.0,ROVISTA,
59497,unknown,0.0085,APNIC,
59497,unknown,9.9,Friends,5
59497,unknown,1.0,ROVISTA,
42714,unknown,0.0085,APNIC,
42714,unknown,1.0,ROVISTA,
209863,unknown,0.0084,APNIC,
212825,unknown,0.008,APNIC,
51622,unknown,0.0079,APNIC,
58309,unknown,0.0075,APNIC,
41323,unknown,0.0075,APNIC,
49480,unknown,0.006500000000000001,APNIC,
213228,unknown,0.006500000000000001,APNIC,
31234,unknown,0.0062,APNIC,
47898,unknown,0.0062,APNIC,
47898,unknown,9.9,Friends,4
56600,unknown,0.0060999999999999995,APNIC,
56600,unknown,1.0,ROVISTA,
41911,unknown,0.006,APNIC,
41911,unknown,1.0,ROVISTA,
57962,unknown,0.005699999999999999,APNIC,
61163,unknown,0.005600000000000001,APNIC,
197131,unknown,0.005600000000000001,APNIC,
206975,unknown,0.0052,APNIC,
206975,unknown,1.0,ROVISTA,
40983,unknown,0.0049,APNIC,
40983,unknown,1.0,ROVISTA,
24685,unknown,0.0048,APNIC,
42489,unknown,0.0048,APNIC,
39862,unknown,0.004699999999999999,APNIC,
39862,unknown,1.0,ROVISTA,
1820,unknown,0.0045000000000000005,APNIC,
197554,unknown,0.0044,APNIC,
8779,unknown,0.0040999999999999995,APNIC,
56354,unknown,0.004,APNIC,
52045,unknown,0.0039000000000000003,APNIC,
52045,unknown,1.0,ROVISTA,
212604,unknown,0.0037,APNIC,
212604,unknown,1.0,ROVISTA,
42066,unknown,0.0037,APNIC,
42066,unknown,1.0,ROVISTA,
34814,unknown,0.0036,APNIC,
34814,unknown,9.9,Friends,4
51121,unknown,0.0034999999999999996,APNIC,
51121,unknown,1.0,ROVISTA,
44032,unknown,0.0034999999999999996,APNIC,
50401,unknown,0.0034999999999999996,APNIC,
50012,unknown,0.0033,APNIC,
49588,unknown,0.0031,APNIC,
49588,unknown,1.0,ROVISTA,
44416,unknown,0.003,APNIC,
43139,unknown,0.003,APNIC,
43139,unknown,0.58064514,ROVISTA,
205048,unknown,0.0029,APNIC,
205048,unknown,1.0,ROVISTA,
59652,unknown,0.0028000000000000004,APNIC,
211250,unknown,0.0027,APNIC,
21497,unknown,0.0027,APNIC,
41820,unknown,0.0026,APNIC,
41820,unknown,1.0,ROVISTA,
207558,unknown,0.0026,APNIC,
59577,unknown,0.0025,APNIC,
59577,unknown,1.0,ROVISTA,
41039,unknown,0.0025,APNIC,
41039,unknown,1.0,Friends,7
41871,unknown,0.0023,APNIC,
34058,unknown,0.0023,APNIC,
44482,unknown,0.0022,APNIC,
44482,unknown,1.0,ROVISTA,
197035,unknown,0.0021,APNIC,
197035,unknown,1.0,ROVISTA,
34661,unknown,0.002,APNIC,
3255,unknown,0.002,APNIC,
3255,unknown,1.0,Friends,3
49332,unknown,0.0018,APNIC,
31725,unknown,0.0018,APNIC,
198356,unknown,0.0017000000000000001,APNIC,
198356,unknown,1.0,ROVISTA,
15377,unknown,0.0017000000000000001,APNIC,
15377,unknown,1.0,ROVISTA,
62206,unknown,0.0016,APNIC,
62206,unknown,1.0,Friends,6
35297,unknown,0.0015,APNIC,
49561,unknown,0.0015,APNIC,
56899,unknown,0.0014000000000000002,APNIC,
25521,unknown,0.0014000000000000002,APNIC,
25521,unknown,1.0,Friends,7
25521,unknown,1.0,ROVISTA,
60754,unknown,0.0014000000000000002,APNIC,
60754,unknown,1.0,ROVISTA,
48239,unknown,0.0013,APNIC,
6703,unknown,0.0013,APNIC,
6703,unknown,9.9,Friends,5
34743,unknown,0.0011,APNIC,
34743,unknown,9.9,Friends,5
34743,unknown,1.0,ROVISTA,
51069,unknown,0.001,APNIC,
202103,unknown,0.001,APNIC,
43633,unknown,0.001,APNIC,
34700,unknown,0.0009,APNIC,
34700,unknown,1.0,ROVISTA,
49183,unknown,0.0009,APNIC,
49183,unknown,1.0,ROVISTA,
34187,unknown,0.0008,APNIC,
52180,unknown,0.0007000000000000001,APNIC,
52180,unknown,0.19354838000000002,ROVISTA,
198820,unknown,0.0007000000000000001,APNIC,
6876,unknown,0.0004,APNIC,
6876,unknown,1.0,ROVISTA,
50581,unknown,0.0003,APNIC,
50581,unknown,9.9,Friends,4
8699,unknown,1.0,APNIC,
8699,unknown,1.0,ROVISTA,
51104,unknown,1.0,APNIC,
48418,unknown,1.0,APNIC,
35732,unknown,1.0,APNIC,
35732,unknown,1.0,ROVISTA,
205015,unknown,1.0,APNIC,
205015,unknown,1.0,ROVISTA,
202987,unknown,1.0,APNIC,
212851,unknown,1.0,APNIC,
209354,unknown,1.0,APNIC,
201107,unknown,1.0,APNIC,
31037,unknown,0.9995999999999999,APNIC,
57256,unknown,0.9942,APNIC,
57256,unknown,1.0,ROVISTA,
42003,unknown,0.9645999999999999,APNIC,
42003,unknown,1.0,ROVISTA,
49020,unknown,0.8964,APNIC,
34113,unknown,0.828,APNIC,
57513,unknown,0.6102000000000001,APNIC,
38999,unknown,0.4886,APNIC,
38999,unknown,1.0,ROVISTA,
48847,unknown,0.4836,APNIC,
48847,unknown,1.0,ROVISTA,
208403,unknown,0.4416,APNIC,
208403,unknown,1.0,ROVISTA,
59989,unknown,0.4021,APNIC,
59989,unknown,1.0,ROVISTA,
41956,unknown,0.36840000000000006,APNIC,
41068,unknown,0.32539999999999997,APNIC,
41068,unknown,1.0,ROVISTA,
24892,unknown,0.3246,APNIC,
24892,unknown,1.0,ROVISTA,
43056,unknown,0.3036,APNIC,
43056,unknown,1.0,ROVISTA,
206519,unknown,0.28300000000000003,APNIC,
13044,unknown,0.2763,APNIC,
13044,unknown,1.0,ROVISTA,
31390,unknown,0.2703,APNIC,
31390,unknown,1.0,ROVISTA,
204429,unknown,0.2581,APNIC,
204429,unknown,1.0,ROVISTA,
42183,unknown,0.247,APNIC,
42183,unknown,1.0,ROVISTA,
39402,unknown,0.23629999999999998,APNIC,
35197,unknown,0.23399999999999999,APNIC,
20874,unknown,0.2278,APNIC,
42828,unknown,0.22690000000000002,APNIC,
201120,unknown,0.2268,APNIC,
29027,unknown,0.2213,APNIC,
29027,unknown,1.0,ROVISTA,
42852,unknown,0.2212,APNIC,
57852,unknown,0.22010000000000002,APNIC,
57852,unknown,1.0,ROVISTA,
204565,unknown,0.21660000000000001,APNIC,
204565,unknown,1.0,ROVISTA,
12590,unknown,0.2127,APNIC,
12590,unknown,1.0,ROVISTA,
59931,unknown,0.2125,APNIC,
59931,unknown,1.0,ROVISTA,
48629,unknown,0.2112,APNIC,
50500,unknown,0.207,APNIC,
50500,unknown,1.0,ROVISTA,
60398,unknown,0.20350000000000001,APNIC,
204566,unknown,0.2,APNIC,
204566,unknown,1.0,ROVISTA,
34447,unknown,0.19870000000000002,APNIC,
204356,unknown,0.1898,APNIC,
204356,unknown,1.0,ROVISTA,
34032,unknown,0.1852,APNIC,
34032,unknown,1.0,ROVISTA,
206485,unknown,0.1728,APNIC,
209948,unknown,0.16870000000000002,APNIC,
209948,unknown,1.0,ROVISTA,
57133,unknown,0.16219999999999998,APNIC,
41833,unknown,0.1586,APNIC,
212946,unknown,0.1446,APNIC,
57778,unknown,0.1381,APNIC,
57778,unknown,1.0,ROVISTA,
60372,unknown,0.1351,APNIC,
56902,unknown,0.11410000000000001,APNIC,
212435,unknown,0.0857,APNIC,
43824,unknown,0.0542,APNIC,
43019,unknown,0.051,APNIC,
43019,unknown,0.58064514,ROVISTA,
25471,unknown,0.044000000000000004,APNIC,
31126,unknown,0.0398,APNIC,
42334,unknown,0.0397,APNIC,
42334,unknown,9.9,Friends,5
206406,unknown,0.0326,APNIC,
24634,unknown,0.0321,APNIC,
43791,unknown,0.023,APNIC,
43791,unknown,1.0,ROVISTA,
39010,unknown,0.0229,APNIC,
39010,unknown,0.4516129,ROVISTA,
25281,unknown,0.0169,APNIC,
48206,unknown,0.016,APNIC,
64443,unknown,0.0154,APNIC,
64443,unknown,1.0,ROVISTA,
34458,unknown,0.0105,APNIC,
9051,unknown,0.009399999999999999,APNIC,
48253,unknown,0.009300000000000001,APNIC,
15511,unknown,0.0075,APNIC,
47719,unknown,0.0075,APNIC,
25491,unknown,0.0062,APNIC,
25491,unknown,1.0,ROVISTA,
60999,unknown,0.0060999999999999995,APNIC,
60999,unknown,9.9,Friends,5
203827,unknown,0.0060999999999999995,APNIC,
197674,unknown,0.0043,APNIC,
29070,unknown,0.0029,APNIC,
29070,unknown,1.0,ROVISTA,
52029,unknown,1.0,APNIC,
52029,unknown,9.9,Friends,5
52029,unknown,1.0,ROVISTA,
25424,unknown,1.0,APNIC,
25424,unknown,1.0,ROVISTA,
207198,unknown,1.0,APNIC,
207198,unknown,1.0,ROVISTA,
39791,unknown,1.0,APNIC,
39791,unknown,1.0,Friends,6
39791,unknown,1.0,ROVISTA,
206438,unknown,1.0,APNIC,
6740,unknown,1.0,APNIC,
6740,unknown,1.0,ROVISTA,
29321,unknown,1.0,APNIC,
29321,unknown,9.9,Friends,5
29321,unknown,1.0,ROVISTA,
207187,unknown,1.0,APNIC,
207187,unknown,1.0,ROVISTA,
43507,unknown,1.0,APNIC,
33943,unknown,1.0,APNIC,
33943,unknown,1.0,ROVISTA,
57294,unknown,1.0,APNIC,
57294,unknown,9.9,Friends,5
209947,unknown,1.0,APNIC,
201727,unknown,1.0,APNIC,
42189,unknown,1.0,APNIC,
42189,unknown,1.0,ROVISTA,
197550,unknown,1.0,APNIC,
57728,unknown,1.0,APNIC,
57728,unknown,1.0,Friends,7
57728,unknown,1.0,ROVISTA,
41046,unknown,1.0,APNIC,
41046,unknown,1.0,Friends,6
41046,unknown,1.0,ROVISTA,
48661,unknown,1.0,APNIC,
48661,unknown,9.9,Friends,5
48661,unknown,1.0,ROVISTA,
15935,unknown,1.0,APNIC,
15935,unknown,1.0,ROVISTA,
35592,unknown,1.0,APNIC,
35592,unknown,1.0,ROVISTA,
49767,unknown,1.0,APNIC,
49767,unknown,1.0,ROVISTA,
25512,unknown,0.9987,APNIC,
25512,unknown,1.0,ROVISTA,
5610,unknown,0.9986,APNIC,
5610,unknown,1.0,Friends,3
5610,unknown,1.0,ROVISTA,
28725,unknown,0.9982,APNIC,
28725,unknown,1.0,Friends,7
28725,unknown,1.0,ROVISTA,
31246,unknown,0.9972,APNIC,
31246,unknown,1.0,Friends,7
31246,unknown,1.0,ROVISTA,
15614,unknown,0.9954000000000001,APNIC,
15614,unknown,1.0,ROVISTA,
16246,unknown,0.9952,APNIC,
16246,unknown,9.9,Friends,4
16246,unknown,1.0,ROVISTA,
21430,unknown,0.9948999999999999,APNIC,
21430,unknown,1.0,Friends,7
21430,unknown,1.0,ROVISTA,
25248,unknown,0.9945,APNIC,
25248,unknown,1.0,Friends,6
25248,unknown,1.0,ROVISTA,
52058,unknown,0.9924,APNIC,
47834,unknown,0.9917,APNIC,
47834,unknown,9.9,Friends,5
47834,unknown,1.0,ROVISTA,
39761,unknown,0.9884000000000001,APNIC,
39761,unknown,1.0,ROVISTA,
50698,unknown,0.9852,APNIC,
56450,unknown,0.98,APNIC,
201931,unknown,0.9473999999999999,APNIC,
201931,unknown,1.0,ROVISTA,
50825,unknown,0.897,APNIC,
50825,unknown,1.0,ROVISTA,
2852,unknown,0.8005,APNIC,
2852,unknown,1.0,Friends,7
2852,unknown,1.0,ROVISTA,
52154,unknown,0.5143,APNIC,
34093,unknown,0.25739999999999996,APNIC,
34093,unknown,9.9,Friends,5
30764,unknown,0.1338,APNIC,
30764,unknown,1.0,Friends,6
30764,unknown,0.12903225,ROVISTA,
28851,unknown,0.020099999999999996,APNIC,
28851,unknown,9.9,Friends,5
41088,unknown,0.0177,APNIC,
24641,unknown,0.013300000000000001,APNIC,
197013,unknown,0.0129,APNIC,
49101,unknown,0.011000000000000001,APNIC,
201654,unknown,0.0109,APNIC,
201654,unknown,1.0,Friends,7
42306,unknown,0.0062,APNIC,
42306,unknown,1.0,Friends,6
196735,unknown,0.0049,APNIC,
196735,unknown,1.0,Friends,6
12570,unknown,0.0037,APNIC,
12570,unknown,1.0,Friends,6
12570,unknown,1.0,ROVISTA,
28972,unknown,0.0022,APNIC,
8251,unknown,0.0021,APNIC,
8251,unknown,1.0,Friends,7
13036,unknown,0.0014000000000000002,APNIC,
47232,unknown,0.0012,APNIC,
47232,unknown,9.9,Friends,5
47232,unknown,1.0,ROVISTA,
44489,unknown,0.0009,APNIC,
44489,unknown,1.0,Friends,7
16019,unknown,0.0008,APNIC,
30993,unknown,1.0,APNIC,
30993,unknown,1.0,ROVISTA,
20928,unknown,0.8423999999999999,APNIC,
20928,unknown,0.9032258,ROVISTA,
25576,unknown,0.8054000000000001,APNIC,
25576,unknown,0.8064516,ROVISTA,
37069,unknown,0.515,APNIC,
24863,unknown,0.4456,APNIC,
24863,unknown,0.4516129,ROVISTA,
8452,unknown,0.4129,APNIC,
8452,unknown,1.0,Friends,3
8452,unknown,0.29032257,ROVISTA,
36935,unknown,0.2291,APNIC,
24835,unknown,0.1848,APNIC,
24835,unknown,0.7741935,ROVISTA,
15475,unknown,0.022000000000000002,APNIC,
15475,unknown,0.2580645,ROVISTA,
2561,unknown,0.021099999999999997,APNIC,
2561,unknown,0.41935482999999996,ROVISTA,
36992,unknown,0.008,APNIC,
36992,unknown,0.32258064,ROVISTA,
21351,unknown,0.0053,APNIC,
21351,unknown,1.0,Friends,3
45355,unknown,0.9976,APNIC,
45355,unknown,1.0,ROVISTA,
4638,unknown,0.17149999999999999,APNIC,
4638,unknown,0.38709676000000004,ROVISTA,
38442,unknown,0.0070999999999999995,APNIC,
206912,unknown,1.0,APNIC,
206912,unknown,9.9,Friends,4
15805,unknown,0.9984000000000001,APNIC,
15805,unknown,0.9354838999999999,ROVISTA,
35432,unknown,0.9973000000000001,APNIC,
35432,unknown,1.0,Friends,7
35432,unknown,0.9354838999999999,ROVISTA,
5504,unknown,0.9836,APNIC,
5504,unknown,9.9,Friends,4
5504,unknown,1.0,ROVISTA,
47883,unknown,0.051,APNIC,
47883,unknown,1.0,ROVISTA,
6866,unknown,0.0509,APNIC,
6866,unknown,1.0,Friends,6
6866,unknown,1.0,ROVISTA,
203206,unknown,0.0213,APNIC,
203206,unknown,1.0,ROVISTA,
202254,unknown,0.013300000000000001,APNIC,
201241,unknown,0.0045000000000000005,APNIC,
